seq,pc,off,insn,desc,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,sp,lr,cpsr,note,mem
1234,0x8E900,0x0,0xE12FFF1E,"BX r14",0x33,0x27F8B8,0x1C,0x200,0x1D,0x27F7F8,0x0,0x0,0x6,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1235,0x8E6D4,0x0,0xE3580000,"w=0xE3580000",0x33,0x27F8B8,0x1C,0x200,0x1D,0x27F7F8,0x0,0x0,0x6,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1236,0x8E6D8,0x0,0x1AFFFFF5,"Bcond 0x8E6B4",0x33,0x27F8B8,0x1C,0x200,0x1D,0x27F7F8,0x0,0x0,0x6,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1237,0x8E6B4,0x0,0xE2488001,"w=0xE2488001",0x33,0x27F8B8,0x1C,0x200,0x1D,0x27F7F8,0x0,0x0,0x6,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1238,0x8E6B8,0x0,0xE7D50008,"w=0xE7D50008",0x33,0x27F8B8,0x1C,0x200,0x1D,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7FD/1"
1239,0x8E6BC,0x0,0xE59DC008,"LDR r12,[sp,#0x8]",0x39,0x27F8B8,0x1C,0x200,0x1D,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7A8/4"
1240,0x8E6C0,0x0,0xE1A02004,"MOV r2,r4",0x39,0x27F8B8,0x1C,0x200,0x1D,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1241,0x8E6C4,0x0,0xE2844001,"w=0xE2844001",0x39,0x27F8B8,0x1D,0x200,0x1D,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1242,0x8E6C8,0x0,0xE59D100C,"LDR r1,[sp,#0xC]",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7AC/4"
1243,0x8E6CC,0x0,0xE1A0300B,"MOV r3,r11",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1244,0x8E6D0,0x0,0xE12FFF3C,"BLX r12",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1245,0x8E8F8,0x0,0xE1520003,"w=0xE1520003",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1246,0x8E8FC,0x0,0x37C10002,"w=0x37C10002",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"","W:0x27F8D5/1"
1247,0x8E900,0x0,0xE12FFF1E,"BX r14",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1248,0x8E6D4,0x0,0xE3580000,"w=0xE3580000",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1249,0x8E6D8,0x0,0x1AFFFFF5,"Bcond 0x8E6B4",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1250,0x8E6B4,0x0,0xE2488001,"w=0xE2488001",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x5,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1251,0x8E6B8,0x0,0xE7D50008,"w=0xE7D50008",0x39,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7FC/1"
1252,0x8E6BC,0x0,0xE59DC008,"LDR r12,[sp,#0x8]",0x31,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7A8/4"
1253,0x8E6C0,0x0,0xE1A02004,"MOV r2,r4",0x31,0x27F8B8,0x1D,0x200,0x1E,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1254,0x8E6C4,0x0,0xE2844001,"w=0xE2844001",0x31,0x27F8B8,0x1E,0x200,0x1E,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1255,0x8E6C8,0x0,0xE59D100C,"LDR r1,[sp,#0xC]",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7AC/4"
1256,0x8E6CC,0x0,0xE1A0300B,"MOV r3,r11",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1257,0x8E6D0,0x0,0xE12FFF3C,"BLX r12",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1258,0x8E8F8,0x0,0xE1520003,"w=0xE1520003",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1259,0x8E8FC,0x0,0x37C10002,"w=0x37C10002",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"","W:0x27F8D6/1"
1260,0x8E900,0x0,0xE12FFF1E,"BX r14",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1261,0x8E6D4,0x0,0xE3580000,"w=0xE3580000",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1262,0x8E6D8,0x0,0x1AFFFFF5,"Bcond 0x8E6B4",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1263,0x8E6B4,0x0,0xE2488001,"w=0xE2488001",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x4,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1264,0x8E6B8,0x0,0xE7D50008,"w=0xE7D50008",0x31,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7FB/1"
1265,0x8E6BC,0x0,0xE59DC008,"LDR r12,[sp,#0x8]",0x35,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7A8/4"
1266,0x8E6C0,0x0,0xE1A02004,"MOV r2,r4",0x35,0x27F8B8,0x1E,0x200,0x1F,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1267,0x8E6C4,0x0,0xE2844001,"w=0xE2844001",0x35,0x27F8B8,0x1F,0x200,0x1F,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1268,0x8E6C8,0x0,0xE59D100C,"LDR r1,[sp,#0xC]",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7AC/4"
1269,0x8E6CC,0x0,0xE1A0300B,"MOV r3,r11",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1270,0x8E6D0,0x0,0xE12FFF3C,"BLX r12",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1271,0x8E8F8,0x0,0xE1520003,"w=0xE1520003",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1272,0x8E8FC,0x0,0x37C10002,"w=0x37C10002",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"","W:0x27F8D7/1"
1273,0x8E900,0x0,0xE12FFF1E,"BX r14",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1274,0x8E6D4,0x0,0xE3580000,"w=0xE3580000",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1275,0x8E6D8,0x0,0x1AFFFFF5,"Bcond 0x8E6B4",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1276,0x8E6B4,0x0,0xE2488001,"w=0xE2488001",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x3,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1277,0x8E6B8,0x0,0xE7D50008,"w=0xE7D50008",0x35,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7FA/1"
1278,0x8E6BC,0x0,0xE59DC008,"LDR r12,[sp,#0x8]",0x32,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7A8/4"
1279,0x8E6C0,0x0,0xE1A02004,"MOV r2,r4",0x32,0x27F8B8,0x1F,0x200,0x20,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1280,0x8E6C4,0x0,0xE2844001,"w=0xE2844001",0x32,0x27F8B8,0x20,0x200,0x20,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1281,0x8E6C8,0x0,0xE59D100C,"LDR r1,[sp,#0xC]",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7AC/4"
1282,0x8E6CC,0x0,0xE1A0300B,"MOV r3,r11",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1283,0x8E6D0,0x0,0xE12FFF3C,"BLX r12",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1284,0x8E8F8,0x0,0xE1520003,"w=0xE1520003",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1285,0x8E8FC,0x0,0x37C10002,"w=0x37C10002",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"","W:0x27F8D8/1"
1286,0x8E900,0x0,0xE12FFF1E,"BX r14",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1287,0x8E6D4,0x0,0xE3580000,"w=0xE3580000",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1288,0x8E6D8,0x0,0x1AFFFFF5,"Bcond 0x8E6B4",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1289,0x8E6B4,0x0,0xE2488001,"w=0xE2488001",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x2,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1290,0x8E6B8,0x0,0xE7D50008,"w=0xE7D50008",0x32,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7F9/1"
1291,0x8E6BC,0x0,0xE59DC008,"LDR r12,[sp,#0x8]",0x37,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7A8/4"
1292,0x8E6C0,0x0,0xE1A02004,"MOV r2,r4",0x37,0x27F8B8,0x20,0x200,0x21,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1293,0x8E6C4,0x0,0xE2844001,"w=0xE2844001",0x37,0x27F8B8,0x21,0x200,0x21,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1294,0x8E6C8,0x0,0xE59D100C,"LDR r1,[sp,#0xC]",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7AC/4"
1295,0x8E6CC,0x0,0xE1A0300B,"MOV r3,r11",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1296,0x8E6D0,0x0,0xE12FFF3C,"BLX r12",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1297,0x8E8F8,0x0,0xE1520003,"w=0xE1520003",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1298,0x8E8FC,0x0,0x37C10002,"w=0x37C10002",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"","W:0x27F8D9/1"
1299,0x8E900,0x0,0xE12FFF1E,"BX r14",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1300,0x8E6D4,0x0,0xE3580000,"w=0xE3580000",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1301,0x8E6D8,0x0,0x1AFFFFF5,"Bcond 0x8E6B4",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1302,0x8E6B4,0x0,0xE2488001,"w=0xE2488001",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x1,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1303,0x8E6B8,0x0,0xE7D50008,"w=0xE7D50008",0x37,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7F8/1"
1304,0x8E6BC,0x0,0xE59DC008,"LDR r12,[sp,#0x8]",0x32,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7A8/4"
1305,0x8E6C0,0x0,0xE1A02004,"MOV r2,r4",0x32,0x27F8B8,0x21,0x200,0x22,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1306,0x8E6C4,0x0,0xE2844001,"w=0xE2844001",0x32,0x27F8B8,0x22,0x200,0x22,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1307,0x8E6C8,0x0,0xE59D100C,"LDR r1,[sp,#0xC]",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"","R:0x27F7AC/4"
1308,0x8E6CC,0x0,0xE1A0300B,"MOV r3,r11",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1309,0x8E6D0,0x0,0xE12FFF3C,"BLX r12",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1310,0x8E8F8,0x0,0xE1520003,"w=0xE1520003",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x200001D3,"",""
1311,0x8E8FC,0x0,0x37C10002,"w=0x37C10002",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"","W:0x27F8DA/1"
1312,0x8E900,0x0,0xE12FFF1E,"BX r14",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1313,0x8E6D4,0x0,0xE3580000,"w=0xE3580000",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x800001D3,"",""
1314,0x8E6D8,0x0,0x1AFFFFF5,"Bcond 0x8E6B4",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1315,0x8E6DC,0x0,0xE2060002,"w=0xE2060002",0x32,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1316,0x8E6E0,0x0,0xE3500000,"CMP r0,#0x0",0x0,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1317,0x8E6E4,0x0,0x159D2004,"w=0x159D2004",0x0,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1318,0x8E6E8,0x0,0x10440002,"w=0x10440002",0x0,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1319,0x8E6EC,0x0,0x11500007,"w=0x11500007",0x0,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1320,0x8E6F0,0x0,0x2A00000A,"Bcond 0x8E720",0x0,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1321,0x8E720,0x0,0xE1A00004,"MOV r0,r4",0x0,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1322,0x8E724,0x0,0xE28DD018,"w=0xE28DD018",0x23,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7A0,0x8E6D4,0x600001D3,"",""
1323,0x8E728,0x0,0xE8BD8DF0,"LDMFD sp!,{..pc} list=0x8DF0",0x23,0x27F8B8,0x22,0x200,0x23,0x27F7F8,0x0,0x0,0x0,0x280400,0x7,0x200,0x8E8F8,0x27F7B8,0x8E6D4,0x600001D3,"","R:0x27F7B8/4"
1324,0x8E7D8,0x0,0xE28DD050,"w=0xE28DD050",0x23,0x27F8B8,0x22,0x200,0x0,0x7,0xA,0x61,0x0,0x280400,0x0,0x0,0x8E8F8,0x27F7D8,0x8E6D4,0x600001D3,"",""
1325,0x8E7DC,0x0,0xE8BD8DF0,"LDMFD sp!,{..pc} list=0x8DF0",0x23,0x27F8B8,0x22,0x200,0x0,0x7,0xA,0x61,0x0,0x280400,0x0,0x0,0x8E8F8,0x27F828,0x8E6D4,0x600001D3,"","R:0x27F828/4"
1326,0x8EDC8,0x0,0xE1A06000,"MOV r6,r0",0x23,0x27F8B8,0x22,0x200,0x0,0xAE485,0x1C,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x600001D3,"",""
1327,0x8EDCC,0x0,0xEA000047,"Bcond 0x8EEF0",0x23,0x27F8B8,0x22,0x200,0x0,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x600001D3,"",""
1328,0x8EEF0,0x0,0xE2854001,"w=0xE2854001",0x23,0x27F8B8,0x22,0x200,0x0,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x600001D3,"",""
1329,0x8EEF4,0x0,0xEA00009A,"Bcond 0x8F164",0x23,0x27F8B8,0x22,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x600001D3,"",""
1330,0x8F164,0x0,0xE5D40000,"w=0xE5D40000",0x23,0x27F8B8,0x22,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x600001D3,"","R:0xAE486/1"
1331,0x8F168,0x0,0xE3500000,"CMP r0,#0x0",0x0,0x27F8B8,0x22,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x600001D3,"",""
1332,0x8F16C,0x0,0x1AFFFDF2,"Bcond 0x8E93C",0x0,0x27F8B8,0x22,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x600001D3,"",""
1333,0x8F170,0x0,0xE1560008,"w=0xE1560008",0x0,0x27F8B8,0x22,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x600001D3,"",""
1334,0x8F174,0x0,0x22482001,"w=0x22482001",0x0,0x27F8B8,0x22,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x800001D3,"",""
1335,0x8F178,0x0,0x31A02006,"w=0x31A02006",0x0,0x27F8B8,0x22,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x800001D3,"",""
1336,0x8F17C,0x0,0xE1A03008,"MOV r3,r8",0x0,0x27F8B8,0x23,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x800001D3,"",""
1337,0x8F180,0x0,0xE1A0100B,"MOV r1,r11",0x0,0x27F8B8,0x23,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x800001D3,"",""
1338,0x8F184,0x0,0xE3A00000,"w=0xE3A00000",0x0,0x27F8B8,0x23,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x800001D3,"",""
1339,0x8F188,0x0,0xE12FFF3A,"BLX r10",0x0,0x27F8B8,0x23,0x200,0xAE486,0xAE485,0x23,0x27F8B4,0x200,0x280400,0x8E8F8,0x27F8B8,0x8E8F8,0x27F848,0x8E6D4,0x800001D3,"",""
